X	rep	beta0	beta	q	sim_hash	sim_id	seed
X_bin_strong	3	-4	4	1	26836bf57519cc8b168ec590c96104e3	26836	157750
X_bin_strong	3	-4	4	3	288bff46392ff98784f65149872688b3	288bf	166079
X_bin_strong	3	-4	4	5	b592b809d9522b67713c831eb1fb3144	b592b	743723
X_bin_strong	3	-3	0.5	1	91320f267ab48415f56ce2d20fe1b110	91320	594720
X_bin_strong	3	-3	0.5	3	4814ef7f75f5404588741be0ab46c3b7	4814e	295246
X_bin_strong	3	-3	0.5	5	0ab3bd30a0250aa460deeb6bd46e0cb6	0ab3b	43835
X_bin_strong	3	-3	1	1	10dca81e26100ebbb30b95e258525fec	10dca	69066
X_bin_strong	3	-3	1	3	2e07f651627a9ff40e7e36f066da8b71	2e07f	188543
X_bin_strong	3	-3	1	5	4b383d4fb21ca143c120be9b73364df0	4b383	308099
X_bin_strong	3	-3	2	1	23bd62e059758ddbce3e3f310ae7f6c4	23bd6	146390
X_bin_strong	3	-3	2	3	de5012fd525093ddc260a6d344a03123	de501	910593
X_bin_strong	3	-3	2	5	31b571bf27fa1f124b6a7ee11f185ca5	31b57	203607
X_bin_strong	3	-3	4	1	1a6a0779c935a24f68c2c74f10d40f1e	1a6a0	108192
X_bin_strong	3	-3	4	3	09a285a1a58e31f6a280b8b5b62a3700	09a28	39464
X_bin_strong	3	-3	4	5	67b29be24b6c7bd52a78eb396be3d7f3	67b29	424745
X_bin_strong	3	-2	0.5	1	a25f490260e9797ad968f11eceea1fa9	a25f4	665076
X_bin_strong	3	-2	0.5	3	23bb6a5f42bfd3c6fef03ab179e3279b	23bb6	146358
X_bin_strong	3	-2	0.5	5	415582031e6ad3c4fb7e9b5c810d1229	41558	267608
X_bin_strong	3	-2	1	1	c72f8e55146eaf3bdecdb7eecade1f92	c72f8	815864
X_bin_strong	3	-2	1	3	a537b636043e0d0c3264f92e5f5d175f	a537b	676731
X_bin_strong	3	-2	1	5	efc845ad3dd0c4c866c794c75139b346	efc84	982148
X_bin_strong	3	-2	2	1	272855e50f11de6805e5d8d261fbdc45	27285	160389
X_bin_strong	3	-2	2	3	c716252bb4c84f2aa1213bd87e2cbfc8	c7162	815458
X_bin_strong	3	-2	2	5	2e4b9440e33d28ba832a4017d6369b0a	2e4b9	189625
X_bin_strong	3	-2	4	1	213e873285d8c78e70f6ea8fbd4e7a96	213e8	136168
X_bin_strong	3	-2	4	3	854a71b7c0d19094e81b130a9909949e	854a7	545959
X_bin_strong	3	-2	4	5	9ba1e4b99d552412fc724f8879bcfd70	9ba1e	637470
X_bin_strong	4	-5	0.5	1	84ffcd67e205d57bccb83738cbb35a79	84ffc	544764
X_bin_strong	4	-5	0.5	3	66a972f54095dd17a678f5b65e9fe85d	66a97	420503
X_bin_strong	4	-5	0.5	5	33320273aab2cf53cac868565c800b5b	33320	209696
X_bin_strong	4	-5	1	1	2f962d0109ef66023ca9166314930b77	2f962	194914
X_bin_strong	4	-5	1	3	1f32f213b34c362571152a80ed26cb7b	1f32f	127791
X_bin_strong	4	-5	1	5	f1c3bc17e8de42ac1cd0849463b196e1	f1c3b	990267
X_bin_strong	4	-5	2	1	d273de195984b2c8b31d4b537cd18037	d273d	862013
X_bin_strong	4	-5	2	3	a1428f3be06f1b6fd36a0e4e4b599cad	a1428	660520
X_bin_strong	4	-5	2	5	7194db2e8eddcac94c03511b7cf644d9	7194d	465229
X_bin_strong	4	-5	4	1	cb2637b2b67dbc49d3d71c04a499bd62	cb263	832099
X_bin_strong	4	-5	4	3	3865106b39f191815e94c0809307819f	38651	230993
X_bin_strong	4	-5	4	5	8bdd45bd13977b560ea8084ebb6e1847	8bdd4	572884
X_bin_strong	4	-4	0.5	1	e73d17f6f70ff8de51a804e85d91dce3	e73d1	947153
X_bin_strong	4	-4	0.5	3	a9832f3183f083bbadec858e9ba1fff8	a9832	694322
X_bin_strong	4	-4	0.5	5	e0294c1377ed249de810a5a80ef97fd4	e0294	918164
X_bin_strong	4	-4	1	1	8cb467727de0370b70562f5f302badff	8cb46	576326
X_bin_strong	4	-4	1	3	9108e6a0204f87e31a588af305105c77	9108e	594062
X_bin_strong	4	-4	1	5	30ba5951161d28962132bab7f83bdb4f	30ba5	199589
X_bin_strong	4	-4	2	1	400b28658e90aaf13305fb9ead4da766	400b2	262322
X_bin_strong	4	-4	2	3	0630ccd63389b7c8f203346e5267b1a4	0630c	25356
X_bin_strong	4	-4	2	5	0c489dd9ccbd0f3cd9c22abb0a8b45a6	0c489	50313
X_bin_strong	4	-4	4	1	3f91ae58cada0f0c3e19f842b72e468d	3f91a	260378
X_bin_strong	4	-4	4	3	da98e8bb63c22c41c5e713dc9733d4a1	da98e	895374
X_bin_strong	4	-4	4	5	00881a34822aa15376ca55f26c1f2f96	00881	2177
X_bin_strong	4	-3	0.5	1	19a580a73d65437d9e0f8069280ad058	19a58	105048
X_bin_strong	4	-3	0.5	3	7134ff4a5f83da44c05ee144b43b40df	7134f	463695
X_bin_strong	4	-3	0.5	5	afb2e2f568c8d1827a200997f72a861b	afb2e	719662
X_bin_strong	4	-3	1	1	903a59abec37d9840284bef463192783	903a5	590757
X_bin_strong	4	-3	1	3	46c07c17662cfa8267d16d1990e18d87	46c07	289799
X_bin_strong	4	-3	1	5	857a9e9e32d002d1483764c0e8b99b7b	857a9	546729
X_bin_strong	4	-3	2	1	b361bd889d36c629f5f4bfd299a81a2b	b361b	734747
X_bin_strong	4	-3	2	3	ad24a9ba9703460bdcb3c63998aa05ac	ad24a	709194
X_bin_strong	4	-3	2	5	8685cd171790ed51c23c4232d7bdbc72	8685c	551004
X_bin_strong	4	-3	4	1	7443bf2e456fcfba43812d1c1ef915d0	7443b	476219
X_bin_strong	4	-3	4	3	e46296739e595adaef5a1db1d15430a8	e4629	935465
X_bin_strong	4	-3	4	5	f327d0dda12d5298f51c1c2910551302	f327d	995965
X_bin_strong	4	-2	0.5	1	7f3accdf132a727ee15a1ce7798e77ce	7f3ac	521132
X_bin_strong	4	-2	0.5	3	be744bcf5091fcd192d8a79159d34df6	be744	780100
X_bin_strong	4	-2	0.5	5	6b2790ffefa0311f9f2c329ea4cb50e3	6b279	438905
X_bin_strong	4	-2	1	1	1c0d402a38dbe4d4f8d11314b63e6b6b	1c0d4	114900
X_bin_strong	4	-2	1	3	2def52632f20fbb1d180bd6b2953f7cd	2def5	188149
X_bin_strong	4	-2	1	5	ac6ec19bcfe00d0990b5365a7608e5d3	ac6ec	706284
X_bin_strong	4	-2	2	1	e1ecd778db81ca39855a1d8bdf697784	e1ecd	925389
X_bin_strong	4	-2	2	3	44ce6fd8042dd0fdeedeae08a848a38e	44ce6	281830
X_bin_strong	4	-2	2	5	b1136f49253d90b94e7bc72f68764a31	b1136	725302
X_bin_strong	4	-2	4	1	588deea6f23b821fb6eaa9d5367c8c16	588de	362718
X_bin_strong	4	-2	4	3	80b76e89fab075d4bc9d7fd655658092	80b76	527222
X_bin_strong	4	-2	4	5	6f5bb7e3c416bcedf1f5e87a333e1446	6f5bb	456123
X_bin_strong	5	-5	0.5	1	d46051d5ba867f603d862e35a8cdc85a	d4605	869893
X_bin_strong	5	-5	0.5	3	a51ad0a4ecfb7834b4fa08d909764f74	a51ad	676269
X_bin_strong	5	-5	0.5	5	2d2370928c14d2e5666d5089c055abaa	2d237	184887
X_bin_strong	5	-5	1	1	00fcef7f0d15ed039d44b1814d565b57	00fce	4046
X_bin_strong	5	-5	1	3	2292d34246aabd9e0caac12013ec62e1	2292d	141613
X_bin_strong	5	-5	1	5	1b4997fbeb793f21e4d4750271198e99	1b499	111769
X_bin_strong	5	-5	2	1	2129b41d6694da70ec74d88a4a6e4d9c	2129b	135835
X_bin_strong	5	-5	2	3	1cf697339402beefbb561e57fac31c07	1cf69	118633
X_bin_strong	5	-5	2	5	0125dbc447161222e8b1916db5ae878e	0125d	4701
X_bin_strong	5	-5	4	1	0cba2f664829ce4867369ce5103a9814	0cba2	52130
X_bin_strong	5	-5	4	3	0b46e434e1912d7b39b051667fb18419	0b46e	46190
X_bin_strong	5	-5	4	5	01bb5f631e1734cc4e6551ef59ed3b35	01bb5	7093
X_bin_strong	5	-4	0.5	1	71251bdf60a0bfc02a9aae65cd18ebff	71251	463441
X_bin_strong	5	-4	0.5	3	2ba52ff3d23ed1be3a0317a256db907e	2ba52	178770
X_bin_strong	5	-4	0.5	5	927c6cbce5d8f8590afb83b021ea0a96	927c6	600006
X_bin_strong	5	-4	1	1	53200d8b904c711692c30278211e179b	53200	340480
X_bin_strong	5	-4	1	3	2d557dc584e6cfb1498adf3aed189e38	2d557	185687
X_bin_strong	5	-4	1	5	cffa027e58495392e77b2bda3e045cfc	cffa0	851872
X_bin_strong	5	-4	2	1	73bfc36bc87c6cb8cb257f9842758a0a	73bfc	474108
X_bin_strong	5	-4	2	3	828b3595df2428fb3861fa8d2abc5900	828b3	534707
X_bin_strong	5	-4	2	5	929fe5830d100fdd6346ce99b3ffe739	929fe	600574
X_bin_strong	5	-4	4	1	014ebc2816278633a8aa70b4655b9741	014eb	5355
X_bin_strong	5	-4	4	3	c584bf15202fb012e44e8c235a9d9011	c584b	809035
X_bin_strong	5	-4	4	5	a62a91618fd2a2e7b3c41c608b6d620e	a62a9	680617
X_bin_strong	5	-3	0.5	1	8a544382447be9ecb21aea621cfc81d0	8a544	566596
X_bin_strong	5	-3	0.5	3	0e4eb3cdbb7e98b8e3250b6e61aef289	0e4eb	58603
X_bin_strong	5	-3	0.5	5	f566c8014bfea15194405a22e020c1b6	f566c	1005164
X_bin_strong	5	-3	1	1	8dc7846848afc371307877e1e898ef10	8dc78	580728
X_bin_strong	5	-3	1	3	5d528e2b6f45998ad6ebf9bc44c2192a	5d528	382248
X_bin_strong	5	-3	1	5	cb52827bf76190994da7139a385648c7	cb528	832808
X_bin_strong	5	-3	2	1	922f489ed73a1f889b03939e2272d2f8	922f4	598772
X_bin_strong	5	-3	2	3	ba9ff2a01903541ed866579b0d7149d4	ba9ff	764415
X_bin_strong	5	-3	2	5	a250848ffa38c490633b7ccc1c34d340	a2508	664840
X_bin_strong	5	-3	4	1	3c72fd984ff2b5421fe78e0f59a81727	3c72f	247599
X_bin_strong	5	-3	4	3	f4ec4a1fe3d2c4f63ed085eb49ae6928	f4ec4	1003204
X_bin_strong	5	-3	4	5	fbdcd7b898d8118eb8ac3a89dc34e33c	fbdcd	1031629
X_bin_strong	5	-2	0.5	1	32aadc17909af0a910e66891e814e91e	32aad	207533
X_bin_strong	5	-2	0.5	3	a3e3e81501eafd9fbb6d0eef4e8d2eb2	a3e3e	671294
X_bin_strong	5	-2	0.5	5	453411ae240455057dcd2ccbf498e1a8	45341	283457
X_bin_strong	5	-2	1	1	f6ceb0c6a0c30971acba8c86ccb79be9	f6ceb	1010923
X_bin_strong	5	-2	1	3	c70f65c97a1621118697aea3ba1257d5	c70f6	815350
X_bin_strong	5	-2	1	5	d0fdcbdf7559eb1245ac1055b015eea3	d0fdc	856028
X_bin_strong	5	-2	2	1	9d5e9ed3671b0505e45071fff961e519	9d5e9	644585
X_bin_strong	5	-2	2	3	bd70c913a931630ef75baad80ac187a9	bd70c	775948
X_bin_strong	5	-2	2	5	78b80841341ec3b1800069ff58fb4154	78b80	494464
X_bin_strong	5	-2	4	1	ced7cef1932e32ad4592243c7520f0d9	ced7c	847228
X_bin_strong	5	-2	4	3	b9cf737f328c75a184c4f73af3268828	b9cf7	761079
X_bin_strong	5	-2	4	5	966897d63bd9336a0939136a1ff509d8	96689	616073
X_bin_strong	6	-5	0.5	1	ca65dd11dd2a8b64f33a42dfd9ec7eef	ca65d	829021
X_bin_strong	6	-5	0.5	3	e52423b8d77863e3f8960232b9d296b1	e5242	938562
X_bin_strong	6	-5	0.5	5	62a88593170696d861f06488cafd3add	62a88	404104
X_bin_strong	6	-5	1	1	6a7c35d8ba2ebb64f3db276a811e85c3	6a7c3	436163
X_bin_strong	6	-5	1	3	0e74e5e2a5927fe4abc110d05c3ab744	0e74e	59214
X_bin_strong	6	-5	1	5	1cabf46203bfc2d5bc484aef4b6f0d42	1cabf	117439
X_bin_strong	6	-5	2	1	2f40300c33cf01dcdb675c5ca0eaf8b3	2f403	193539
X_bin_strong	6	-5	2	3	e4fc8edf60f2940192c3c6dee18d9cd8	e4fc8	937928
X_bin_strong	6	-5	2	5	2a8d46480dca9fb457af5eaa178d3a6f	2a8d4	174292
X_bin_strong	6	-5	4	1	2807bea70b4cbea86bb7cd80cc813457	2807b	163963
X_bin_strong	6	-5	4	3	907389848fcdb01a5ec9bcce9a2e1e9e	90738	591672
X_bin_strong	6	-5	4	5	399a6412e0b3b0c8e360074b62fa25b7	399a6	235942
X_bin_strong	6	-4	0.5	1	08ddf1f6f7fc8b0fc10fbf17ff67f6af	08ddf	36319
X_bin_strong	6	-4	0.5	3	e7d9ba4c5f217400bd4371ad8618626d	e7d9b	949659
X_bin_strong	6	-4	0.5	5	c76adba059085af1806ee4338cc5c1fe	c76ad	816813
X_bin_strong	6	-4	1	1	e4ad8026e1aa78e230fead02ef6edff7	e4ad8	936664
X_bin_strong	6	-4	1	3	bcaee0367ddf056451f351cb620e9563	bcaee	772846
X_bin_strong	6	-4	1	5	17faa8833b93939010772d60c2200ed8	17faa	98218
X_bin_strong	6	-4	2	1	32d7743d6ac02601043e964c342d176f	32d77	208247
X_bin_strong	6	-4	2	3	eac04ef35205ca70935b31deb9c6425c	eac04	961540
X_bin_strong	6	-4	2	5	28c5395a04e812d0988d7754883c5215	28c53	166995
X_bin_strong	6	-4	4	1	6b322cf448a6fafc4a009a3c83a79857	6b322	439074
X_bin_strong	6	-4	4	3	3ab53add31f14672e926b7aac23833c6	3ab53	240467
X_bin_strong	6	-4	4	5	eab3998a44e741938fc367ce4da07b76	eab39	961337
X_bin_strong	6	-3	0.5	1	ed78004d5804ae00bfaa9b0d9538c49d	ed780	972672
X_bin_strong	6	-3	0.5	3	020c36a529e414979240bf0a56b3744b	020c3	8387
X_bin_strong	6	-3	0.5	5	6d8ef1e907b6cb56bf987d2e3270eeb1	6d8ef	448751
X_bin_strong	6	-3	1	1	489f4cfb631bde44c26b85a0a53fe456	489f4	297460
X_bin_strong	6	-3	1	3	30ec93d0f20c52a6ab8e67005ca0b51f	30ec9	200393
X_bin_strong	6	-3	1	5	1981907a37c906dd6baf43e1d1c3546c	19819	104473
X_bin_strong	6	-3	2	1	b844676fe4f98d8d57614e5d6387fa32	b8446	754758
X_bin_strong	6	-3	2	3	9f208743755547391e925c4048659d20	9f208	651784
X_bin_strong	6	-3	2	5	60f990d440eee885db79dd48c44b8764	60f99	397209
X_bin_strong	6	-3	4	1	8c736c37db146cccc6bffd4b52ea34a1	8c736	575286
X_bin_strong	6	-3	4	3	e8c75dd6b92b7954ab967fd7cffb02a6	e8c75	953461
X_bin_strong	6	-3	4	5	1ba65698bda4d40c0d8ef894775428f7	1ba65	113253
X_bin_strong	6	-2	0.5	1	2dca985565f8e5026c4dbe347cd17edc	2dca9	187561
X_bin_strong	6	-2	0.5	3	c85b9401976eb680d7a191e005b00209	c85b9	820665
X_bin_strong	6	-2	0.5	5	72daf087c7aa17f30eac03653b1e0697	72daf	470447
X_bin_strong	6	-2	1	1	0955e9fff802ce00f9bd318b43385201	0955e	38238
X_bin_strong	6	-2	1	3	777d8af18933ec44bddf73a4246e6245	777d8	489432
X_bin_strong	6	-2	1	5	993e8c4b19ef7cc3d5908180a83da8b8	993e8	627688
X_bin_strong	6	-2	2	1	edb842368b4c8f77425218aa214e6436	edb84	973700
X_bin_strong	6	-2	2	3	0684fa0547f90801f31b3d01aae27016	0684f	26703
X_bin_strong	6	-2	2	5	9cfd41e3e5c27762b6000c98f76fc70e	9cfd4	643028
X_bin_strong	6	-2	4	1	00cebb404d23d63f5d5ec932f2fb2ff4	00ceb	3307
X_bin_strong	6	-2	4	3	e825d555c10fc58d94569b1ad9e4e9a5	e825d	950877
X_bin_strong	6	-2	4	5	23def52833f49d9c72d5b3e3fcecbfd2	23def	146927
X_bin_strong	7	-5	0.5	1	e709f051f75b717b5d4e5ce17a3ceaa8	e709f	946335
X_bin_strong	7	-5	0.5	3	7c9eff432cd89f32c1fdb7dfa4624aec	7c9ef	510447
X_bin_strong	7	-5	0.5	5	69f20a170ab7c4301b172718952447b4	69f20	433952
X_bin_strong	7	-5	1	1	deca995277c173c5408c64a46a09b0e2	deca9	912553
X_bin_strong	7	-5	1	3	eabb74bba12dd21023c83a2bcbb8d814	eabb7	961463
X_bin_strong	7	-5	1	5	d8070cb4ff93d05bd5d5c577dae24abe	d8070	884848
X_bin_strong	7	-5	2	1	5b46743686309660b10787ec9e706683	5b467	373863
X_bin_strong	7	-5	2	3	66af44999a4737d48789d4f273c1a94a	66af4	420596
X_bin_strong	7	-5	2	5	07beae72029642b86ae513fd148527b8	07bea	31722
X_bin_strong	7	-5	4	1	097943483f0c7cc142706e9a922136db	09794	38804
X_bin_strong	7	-5	4	3	a0b3ca5a2ae4f567cc27e7cd1580ae31	a0b3c	658236
X_bin_strong	7	-5	4	5	a4db656200090087e23cf96142d6bff1	a4db6	675254
X_bin_strong	7	-4	0.5	1	9b204e3807dae1407edea89fd64e6f74	9b204	635396
X_bin_strong	7	-4	0.5	3	9bca519f200b05b971b562a2d832b11e	9bca5	638117
X_bin_strong	7	-4	0.5	5	57578bf9bbb0cea38590c58d5ab3b10b	57578	357752
X_bin_strong	7	-4	1	1	b0bddcf16ee2a65af36a03373ff44433	b0bdd	723933
X_bin_strong	7	-4	1	3	d3f8eec502f559993a2a215ec414c547	d3f8e	868238
X_bin_strong	7	-4	1	5	55f39272575af0462d9112e2ee66e239	55f39	352057
X_bin_strong	7	-4	2	1	4b5102521c6609eaaa02d45b21717e46	4b510	308496
X_bin_strong	7	-4	2	3	7b509bba075106ce3c83f5696c290eb3	7b509	505097
X_bin_strong	7	-4	2	5	d12f11ad5b371b6a6a2ca13c82f11d7c	d12f1	856817
X_bin_strong	7	-4	4	1	a777592ffb7afe9c6eb8120f1994cbd0	a7775	685941
X_bin_strong	7	-4	4	3	d6b35d896e94b1d4e8b55af5b8d6fd43	d6b35	879413
X_bin_strong	7	-4	4	5	cdf80b3f432b8abd9ae57b2a897189fc	cdf80	843648
X_bin_strong	7	-3	0.5	1	596a77e7e7ade4df84569b838772007a	596a7	366247
X_bin_strong	7	-3	0.5	3	32c5f20e7023f8363ee1da6d1785899e	32c5f	207967
X_bin_strong	7	-3	0.5	5	92d8fa17e3248316db271faecb2c1aba	92d8f	601487
X_bin_strong	7	-3	1	1	f1ba4ed4df193a6bc5606efe96821acd	f1ba4	990116
X_bin_strong	7	-3	1	3	77aca1d69c3504cce8abdfe7c16ad58b	77aca	490186
X_bin_strong	7	-3	1	5	72eb5b911fcdbe55b0d0effa5d981f19	72eb5	470709
X_bin_strong	7	-3	2	1	654a2ac9608f944cda01ffe4da04f3cd	654a2	414882
X_bin_strong	7	-3	2	3	e45f17d10ab4fe9788e75af31a64321d	e45f1	935409
X_bin_strong	7	-3	2	5	a11dbae60400b4254f83765450458f0b	a11db	659931
X_bin_strong	7	-3	4	1	48a8f191c9fcab1eb00add63bf569509	48a8f	297615
X_bin_strong	7	-3	4	3	1d696e5161df6dd10bd7ef8cb73d8a7d	1d696	120470
X_bin_strong	7	-3	4	5	b7239151571d99975203549d7b96f562	b7239	750137
X_bin_strong	7	-2	0.5	1	b53fce97a78447a9e0d463dfc3d2ce8e	b53fc	742396
X_bin_strong	7	-2	0.5	3	84d4b8901be402344a9a8a43a8b7e19c	84d4b	544075
X_bin_strong	7	-2	0.5	5	255da7120f14f240bed96002c2df31ee	255da	153050
X_bin_strong	7	-2	1	1	10ac9f445148c352eae91e3a0eae7352	10ac9	68297
X_bin_strong	7	-2	1	3	25808bb196f7d787b1a5a916211bf26a	25808	153608
X_bin_strong	7	-2	1	5	43f5c4cba4739f2d769dadfcdf770f77	43f5c	278364
X_bin_strong	7	-2	2	1	25acdbe53b0c9b00d1c3ae8117e85648	25acd	154317
X_bin_strong	7	-2	2	3	93128712fafc96060ef0126e47665122	93128	602408
X_bin_strong	7	-2	2	5	771eccd4a59d453376188ab2087e8a59	771ec	487916
X_bin_strong	7	-2	4	1	b067cc7b9755d6be98c3237b0147255c	b067c	722556
X_bin_strong	7	-2	4	3	4030bdc185bd73bd13bc072aa3decd66	4030b	262923
X_bin_strong	7	-2	4	5	476616ef6e10f69983bc2a230b689e0f	47661	292449
X_bin_strong	8	-5	0.5	1	ee5854ef6111ada84a025bfa1a2be865	ee585	976261
X_bin_strong	8	-5	0.5	3	6197d3e96e61b6338320c5fea148524d	6197d	399741
X_bin_strong	8	-5	0.5	5	2c98e176e7433c578fce719a0deecfc7	2c98e	182670
X_bin_strong	8	-5	1	1	25c18ea5abe1de4baf36edd278a5272c	25c18	154648
X_bin_strong	8	-5	1	3	0509317911e7da7c12da39973f07a202	05093	20627
X_bin_strong	8	-5	1	5	0afd6b2a0b078fb1e1e48735e7c4e87f	0afd6	45014
X_bin_strong	8	-5	2	1	93aa390abd830313746da369d78fde07	93aa3	604835
X_bin_strong	8	-5	2	3	dc88458dfae378c6dee0949d74c68588	dc884	903300
X_bin_strong	8	-5	2	5	980cc6d72d7ae1d242fc8d554b5c41a4	980cc	622796
X_bin_strong	8	-5	4	1	00f638ae9efc13a6d0970b6e957c0622	00f63	3939
X_bin_strong	8	-5	4	3	b9dcab138945815b800255e3ae9bc102	b9dca	761290
X_bin_strong	8	-5	4	5	1dd86bdcedc185e57b2ed863c74962d0	1dd86	122246
X_bin_strong	8	-4	0.5	1	c933b37e243e6ef70d68b94afbd516d2	c933b	824123
X_bin_strong	8	-4	0.5	3	99359bcdae618a450e11859fe621a19d	99359	627545
X_bin_strong	8	-4	0.5	5	87666c84493c6398493ee22b5c09b927	87666	554598
X_bin_strong	8	-4	1	1	a3e3b070b669a344699a8d9d00cc37fb	a3e3b	671291
X_bin_strong	8	-4	1	3	a3017bd638febe102876735a3e7bf9bb	a3017	667671
X_bin_strong	8	-4	1	5	b882ff56c2d742caef343d7295b84cee	b882f	755759
X_bin_strong	8	-4	2	1	a8a32bdb83f87d2dd1a3c7e7e3e599b3	a8a32	690738
X_bin_strong	8	-4	2	3	da8c27ffad174a3e73b9ea43da55e348	da8c2	895170
X_bin_strong	8	-4	2	5	d8cbe45c867a56133d1ccb1ccfefccb6	d8cbe	887998
X_bin_strong	8	-4	4	1	7074c59a3d8dd40ff2f4ba44c2d66275	7074c	460620
X_bin_strong	8	-4	4	3	bf4d5dc44c0b070594a1591cdb1c09aa	bf4d5	783573
X_bin_strong	8	-4	4	5	03a4837c54e089ee1470488d35b6d737	03a48	14920
X_bin_strong	8	-3	0.5	1	d9d7d4b199594be85d3bf5580b457794	d9d7d	892285
X_bin_strong	8	-3	0.5	3	0a6ae5c7a9790b08ce407938a9a9c314	0a6ae	42670
X_bin_strong	8	-3	0.5	5	b828eaae37093f965bb6f230754be402	b828e	754318
X_bin_strong	8	-3	1	1	0995fff1bcd748b2a6634da57b783467	0995f	39263
X_bin_strong	8	-3	1	3	c03ea9ed990f7a1bd50a78a97133ec04	c03ea	787434
X_bin_strong	8	-3	1	5	e1585372611e31d8bed9753be2885f34	e1585	923013
X_bin_strong	8	-3	2	1	447f0b593a93bf2d3853bc4b1178363a	447f0	280560
X_bin_strong	8	-3	2	3	922ae2ec90ec9fd6b4b6824f6484f9bb	922ae	598702
X_bin_strong	8	-3	2	5	1b8cdc2c2befe2f2cd39aa0098774cb7	1b8cd	112845
X_bin_strong	8	-3	4	1	acd9ae941d4317f99a3825486e0196ba	acd9a	707994
X_bin_strong	8	-3	4	3	5ddc0612da52c5d59483f0aa79e7e9be	5ddc0	384448
X_bin_strong	8	-3	4	5	a085b8294f388bd80fdbb18bdffa1b57	a085b	657499
X_bin_strong	8	-2	0.5	1	c1c2c65c148c5fe6170c9984cc49d38f	c1c2c	793644
X_bin_strong	8	-2	0.5	3	38797f9b6795211f8a7fd3b01afcf71f	38797	231319
X_bin_strong	8	-2	0.5	5	5a0850297439f19f74bfc4a6ef5342d3	5a085	368773
X_bin_strong	8	-2	1	1	8b072069b99a003ecd7d78a0961a6737	8b072	569458
X_bin_strong	8	-2	1	3	587581612b03b3192a20dcdbf247496c	58758	362328
X_bin_strong	8	-2	1	5	933718501ee81136a0bb38ed2fb630b8	93371	602993
X_bin_strong	8	-2	2	1	0ffb67493469ca9e1b5010fcefcb04bb	0ffb6	65462
X_bin_strong	8	-2	2	3	cbab5a28cd5387fc4aa83b16fe0fc538	cbab5	834229
X_bin_strong	8	-2	2	5	ac1cc82b26e24ae8d635b98c12129dfa	ac1cc	704972
X_bin_strong	8	-2	4	1	9721b6ccc8df8d91d8847df5f23afed9	9721b	619035
X_bin_strong	8	-2	4	3	09c4f494008908eba5b1f2ea30acf522	09c4f	40015
X_bin_strong	8	-2	4	5	52cb6a6faafdc5039fe6e509df2f58da	52cb6	339126
X_bin_strong	9	-5	0.5	1	9026a287b73b3268e569edcd5969692d	9026a	590442
X_bin_strong	9	-5	0.5	3	ae5c3c1525bb225dce161d96d8cb2c90	ae5c3	714179
X_bin_strong	9	-5	0.5	5	a7f4fe655693173a380cf6c8caba7534	a7f4f	687951
X_bin_strong	9	-5	1	1	be7834a32ef74c8fd809e2da5f4c2934	be783	780163
X_bin_strong	9	-5	1	3	439e8219dad6a486b15c7b865e06c8f1	439e8	276968
X_bin_strong	9	-5	1	5	2e33c2e53bf55d2850236afd4337cedc	2e33c	189244
X_bin_strong	9	-5	2	1	f82710728c7c564ea5e39f33b15c6c6d	f8271	1016433
X_bin_strong	9	-5	2	3	11432e24dddaea4954c113d374cbf724	11432	70706
X_bin_strong	9	-5	2	5	d5032456675d952ba3692dac1c441ba4	d5032	872498
X_bin_strong	9	-5	4	1	b0584e046fec59c139e9604f59ff0ad4	b0584	722308
X_bin_strong	9	-5	4	3	01bdbfd3e4c12763c4508d4edb70eb5b	01bdb	7131
X_bin_strong	9	-5	4	5	2690b6059896f012bdfdfe058f62c2ef	2690b	157963
X_bin_strong	9	-4	0.5	1	e0bad5ceae4c0eac543d70ee628fecde	e0bad	920493
X_bin_strong	9	-4	0.5	3	fcc5bd4f93c831f4fe4b501ba31a624a	fcc5b	1035355
X_bin_strong	9	-4	0.5	5	1064d4331c43d261282e22edb532d27b	1064d	67149
X_bin_strong	9	-4	1	1	b5f731b3407c2778ebea5e40c3a28443	b5f73	745331
X_bin_strong	9	-4	1	3	97dedad5493a5eb7a9bb6307a27451ed	97ded	622061
X_bin_strong	9	-4	1	5	3d696eb71b580250d740ada03bad137e	3d696	251542
X_bin_strong	9	-4	2	1	c1422d94c3be064a04289f94959662e6	c1422	791586
X_bin_strong	9	-4	2	3	21de2579aba538327fb10d0bf2e411e2	21de2	138722
X_bin_strong	9	-4	2	5	ab8e350956625de67da9afe0ffe79544	ab8e3	702691
X_bin_strong	9	-4	4	1	7019b80b3bb9c179bf9b641d593a3fe5	7019b	459163
X_bin_strong	9	-4	4	3	8b37be575af95a2a530cdab4c8d0ff5e	8b37b	570235
X_bin_strong	9	-4	4	5	817907dd32cf5c575a519ee7cd9c78e8	81790	530320
X_bin_strong	9	-3	0.5	1	97a0df1e7460d49f25537db47c4134cc	97a0d	621069
X_bin_strong	9	-3	0.5	3	caf963071547104d002b7fe79e733809	caf96	831382
X_bin_strong	9	-3	0.5	5	652bc54421eeaab51b69ac43296c2d67	652bc	414396
X_bin_strong	9	-3	1	1	03abb0cc48009c0133328a27e3dfcf51	03abb	15035
X_bin_strong	9	-3	1	3	fe1cf39c209e8ff7cb6154ddd4941fb2	fe1cf	1040847
X_bin_strong	9	-3	1	5	69bfff6424f4de57c9faecddc71addbc	69bff	433151
